order_id,flag,order_date,order_date_new,ship_date,ship_date_new,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_flag,profit,shipping_cost,order_priority,year
ES-2011-4926746,12-08-2022,03-03-2011,2011-03-03,03-06-2011,2011-03-06,Second Class,Roger Barcio,Home Office,Pays de la Loire,France,EU,Central,OFF-ST-10001576,Office Supplies,Storage,"Tenex Folders, Blue",42,2,0.1,yes,10.656,3.77,Medium,2011
ES-2011-4926746,12-08-2022,03-03-2011,2011-03-03,03-06-2011,2011-03-06,Second Class,Roger Barcio,Home Office,Pays de la Loire,France,EU,Central,OFF-BI-10000542,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",59,2,0,no,12.36,3.1,Medium,2011
CA-2011-127964,12-08-2022,03-03-2011,2011-03-03,03-08-2011,2011-03-08,Standard Class,Anne Pryor,Home Office,New York,United States,US,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25,5,0.2,yes,9.1785,2.48,High,2011
IR-2011-5440,12-08-2022,03-03-2011,2011-03-03,03-09-2011,2011-03-09,Standard Class,Yana Sorensen,Corporate,Razavi Khorasan,Iran,EMEA,EMEA,OFF-ROG-10004393,Office Supplies,Storage,"Rogers Folders, Industrial",31,1,0,no,4.35,2.2,Medium,2011
NI-2011-1790,12-08-2022,03-03-2011,2011-03-03,03-10-2011,2011-03-10,Standard Class,Astrea Jones,Consumer,Anambra,Nigeria,Africa,Africa,FUR-HON-10000191,Furniture,Chairs,"Hon Bag Chairs, Adjustable",57,4,0.7,yes,-91.512,2.08,Medium,2011
US-2011-127978,12-08-2022,03-03-2011,2011-03-03,03-08-2011,2011-03-08,Standard Class,Jill Stevenson,Corporate,Ohio,United States,US,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,45,8,0.2,yes,-10.0512,1.94,Medium,2011
US-2011-115392,12-08-2022,03-03-2011,2011-03-03,03-10-2011,2011-03-10,Standard Class,Cari Schnelling,Consumer,Corts,Honduras,LATAM,Central,OFF-FA-10003058,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",16,3,0.4,yes,-9.552,1.74,Low,2011
US-2011-127978,12-08-2022,03-03-2011,2011-03-03,03-08-2011,2011-03-08,Standard Class,Jill Stevenson,Corporate,Ohio,United States,US,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15,3,0.2,yes,4.914,1.37,Medium,2011
US-2011-115392,12-08-2022,03-03-2011,2011-03-03,03-10-2011,2011-03-10,Standard Class,Cari Schnelling,Consumer,Corts,Honduras,LATAM,Central,OFF-LA-10002782,Office Supplies,Labels,"Hon File Folder Labels, Adjustable",8,3,0.4,yes,-0.672,1.23,Low,2011
US-2011-128475,12-08-2022,03-03-2011,2011-03-03,03-07-2011,2011-03-07,Standard Class,Chris Cortes,Consumer,Corts,Honduras,LATAM,Central,OFF-EN-10003577,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",12,1,0.4,yes,-6.608,1.07,Medium,2011
CA-2011-155852,12-08-2022,03-03-2011,2011-03-03,03-07-2011,2011-03-07,Second Class,Ashley Jarboe,Consumer,North Carolina,United States,US,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,0.2,yes,3.4048,1.05,Medium,2011
EG-2011-2040,12-08-2022,03-03-2011,2011-03-03,03-07-2011,2011-03-07,Standard Class,Anne Pryor,Home Office,Al Qahirah,Egypt,Africa,Africa,OFF-BIN-10001274,Office Supplies,Art,"Binney & Smith Pens, Blue",24,2,0,no,10.02,1.02,Medium,2011
CA-2011-127964,12-08-2022,03-03-2011,2011-03-03,03-08-2011,2011-03-08,Standard Class,Anne Pryor,Home Office,New York,United States,US,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,10,1,0,no,4.5954,0.99,High,2011
IS-2011-9280,12-08-2022,03-03-2011,2011-03-03,03-07-2011,2011-03-07,Standard Class,Thais Sissman,Consumer,Jerusalem,Israel,EMEA,EMEA,OFF-ADV-10000331,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",14,1,0,no,6.39,0.39,Medium,2011
IN-2011-75743,12-08-2022,03-04-2011,2011-03-04,03-09-2011,2011-03-09,Standard Class,Brad Eason,Home Office,Sichuan,China,APAC,North Asia,TEC-PH-10002217,Technology,Phones,"Cisco Audio Dock, Cordless",555,3,0,no,0,83.22,High,2011
CA-2011-116239,12-08-2022,03-04-2011,2011-03-04,03-04-2011,2011-03-04,Same Day,Clay Ludtke,Consumer,South Carolina,United States,US,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,355,5,0,no,17.745,74.5,High,2011
MX-2011-138632,12-08-2022,03-04-2011,2011-03-04,03-08-2011,2011-03-08,Standard Class,Darrin Martin,Consumer,Managua,Nicaragua,LATAM,Central,OFF-BI-10001507,Office Supplies,Binders,"Ibico Binder, Durable",91,8,0,no,25.28,11.87,High,2011
MX-2011-138632,12-08-2022,03-04-2011,2011-03-04,03-08-2011,2011-03-08,Standard Class,Darrin Martin,Consumer,Managua,Nicaragua,LATAM,Central,OFF-SU-10004481,Office Supplies,Supplies,"Stiletto Shears, Serrated",90,3,0,no,15.18,6.54,High,2011
TU-2011-6490,12-08-2022,03-04-2011,2011-03-04,03-09-2011,2011-03-09,Standard Class,Pierre Wener,Consumer,Istanbul,Turkey,EMEA,EMEA,TEC-PAN-10000131,Technology,Machines,"Panasonic Receipt Printer, Red",94,2,0.6,yes,-25.98,4.07,Medium,2011
NI-2011-4420,12-08-2022,03-04-2011,2011-03-04,03-08-2011,2011-03-08,Standard Class,John Lee,Consumer,Enugu,Nigeria,Africa,Africa,TEC-HEW-10004652,Technology,Copiers,"Hewlett Personal Copier, Laser",43,1,0.7,yes,-92.349,3.02,Medium,2011
CA-2011-117016,12-08-2022,03-04-2011,2011-03-04,03-09-2011,2011-03-09,Standard Class,Sanjit Chand,Consumer,Florida,United States,US,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",16,3,0.2,yes,2.3328,1.31,Medium,2011
CA-2011-169061,12-08-2022,03-05-2011,2011-03-05,03-08-2011,2011-03-08,Second Class,Aimee Bixby,Consumer,New York,United States,US,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,480,3,0,no,177.5889,55.01,Medium,2011
CA-2011-169061,12-08-2022,03-05-2011,2011-03-05,03-08-2011,2011-03-08,Second Class,Aimee Bixby,Consumer,New York,United States,US,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,98,2,0,no,45.9754,10.13,Medium,2011
CA-2011-169061,12-08-2022,03-05-2011,2011-03-05,03-08-2011,2011-03-08,Second Class,Aimee Bixby,Consumer,New York,United States,US,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,60,3,0,no,15.4752,8.02,Medium,2011
CA-2011-169061,12-08-2022,03-05-2011,2011-03-05,03-08-2011,2011-03-08,Second Class,Aimee Bixby,Consumer,New York,United States,US,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,50,6,0.2,yes,16.7508,7.52,Medium,2011
ES-2011-2242689,12-08-2022,03-05-2011,2011-03-05,03-11-2011,2011-03-11,Standard Class,Shirley Daniels,Home Office,England,United Kingdom,EU,North,OFF-AR-10001461,Office Supplies,Art,"BIC Canvas, Water Color",102,2,0.1,yes,-10.296,7.29,Medium,2011
PL-2011-4990,12-08-2022,03-05-2011,2011-03-05,03-12-2011,2011-03-12,Standard Class,Barry Pond,Corporate,Silesia,Poland,EMEA,EMEA,OFF-IBI-10000440,Office Supplies,Binders,"Ibico Binder Covers, Clear",26,2,0,no,1.8,1.99,Low,2011
CA-2011-169061,12-08-2022,03-05-2011,2011-03-05,03-08-2011,2011-03-08,Second Class,Aimee Bixby,Consumer,New York,United States,US,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,19,2,0,no,5.3998,1.91,Medium,2011
MX-2011-105564,12-08-2022,03-06-2011,2011-03-06,03-09-2011,2011-03-09,Second Class,Russell D'Ascenzo,Consumer,Guatemala,Guatemala,LATAM,Central,OFF-EN-10004988,Office Supplies,Envelopes,"Cameo Mailers, Set of 50",127,5,0,no,29.2,15.77,High,2011
MX-2011-105564,12-08-2022,03-06-2011,2011-03-06,03-09-2011,2011-03-09,Second Class,Russell D'Ascenzo,Consumer,Guatemala,Guatemala,LATAM,Central,OFF-BI-10000765,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",8,2,0,no,1.48,0.69,High,2011
SA-2011-1980,12-08-2022,03-07-2011,2011-03-07,03-11-2011,2011-03-11,Standard Class,Maureen Gnade,Consumer,Makkah,Saudi Arabia,EMEA,EMEA,TEC-LOG-10002018,Technology,Accessories,"Logitech Memory Card, Erganomic",1012,10,0,no,20.1,137.14,High,2011
CA-2011-104563,12-08-2022,03-07-2011,2011-03-07,03-12-2011,2011-03-12,Standard Class,Craig Molinari,Corporate,Washington,United States,US,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",482,2,0.2,yes,54.1764,42.74,Medium,2011
CA-2011-104563,12-08-2022,03-07-2011,2011-03-07,03-12-2011,2011-03-12,Standard Class,Craig Molinari,Corporate,Washington,United States,US,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,437,6,0.2,yes,21.8352,38.45,Medium,2011
MX-2011-134684,12-08-2022,03-07-2011,2011-03-07,03-11-2011,2011-03-11,Standard Class,Paul Gonzalez,Consumer,Guatemala,Guatemala,LATAM,Central,OFF-ST-10004976,Office Supplies,Storage,"Rogers Lockers, Blue",846,6,0,no,25.32,35.98,Medium,2011
ES-2011-4410046,12-08-2022,03-07-2011,2011-03-07,03-08-2011,2011-03-08,First Class,Toby Swindell,Consumer,Ile-de-France,France,EU,Central,OFF-AR-10004739,Office Supplies,Art,"BIC Canvas, Easy-Erase",108,2,0,no,36.66,16.03,High,2011
CA-2011-156587,12-08-2022,03-07-2011,2011-03-07,03-08-2011,2011-03-08,First Class,Aaron Bergman,Consumer,Washington,United States,US,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",49,1,0.2,yes,5.4801,11.13,High,2011
CA-2011-104563,12-08-2022,03-07-2011,2011-03-07,03-12-2011,2011-03-12,Standard Class,Craig Molinari,Corporate,Washington,United States,US,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72H Heavy-Duty Storage System""",205,5,0,no,0,10.65,Medium,2011
SA-2011-1980,12-08-2022,03-07-2011,2011-03-07,03-11-2011,2011-03-11,Standard Class,Maureen Gnade,Consumer,Makkah,Saudi Arabia,EMEA,EMEA,OFF-ADV-10004030,Office Supplies,Fasteners,"Advantus Push Pins, Metal",58,4,0,no,2.28,9.01,High,2011
US-2011-131982,12-08-2022,03-07-2011,2011-03-07,03-11-2011,2011-03-11,Second Class,Nora Pelletier,Home Office,Washington,United States,US,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,108,2,0.2,yes,33.64,6.44,Medium,2011
SA-2011-1980,12-08-2022,03-07-2011,2011-03-07,03-11-2011,2011-03-11,Standard Class,Maureen Gnade,Consumer,Makkah,Saudi Arabia,EMEA,EMEA,TEC-MOT-10002260,Technology,Phones,"Motorola Office Telephone, Cordless",75,1,0,no,19.38,6.38,High,2011
SA-2011-1980,12-08-2022,03-07-2011,2011-03-07,03-11-2011,2011-03-11,Standard Class,Maureen Gnade,Consumer,Makkah,Saudi Arabia,EMEA,EMEA,OFF-IBI-10004959,Office Supplies,Binders,"Ibico Binder, Economy",31,2,0,no,8.64,4.62,High,2011
CA-2011-156587,12-08-2022,03-07-2011,2011-03-07,03-08-2011,2011-03-08,First Class,Aaron Bergman,Consumer,Washington,United States,US,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,18,3,0,no,4.6644,4.29,High,2011
IN-2011-54302,12-08-2022,03-07-2011,2011-03-07,03-10-2011,2011-03-10,Second Class,Naresj Patel,Consumer,Dhaka,Bangladesh,APAC,Central Asia,FUR-BO-10004917,Furniture,Bookcases,"Dania Stackable Bookrack, Mobile",122,1,0,no,44.97,3.96,Medium,2011
CM-2011-6790,12-08-2022,03-07-2011,2011-03-07,3/14/2011,2011-03-14,Standard Class,Bart Watters,Corporate,Centre,Cameroon,Africa,Africa,OFF-ROG-10002279,Office Supplies,Storage,"Rogers Box, Blue",24,1,0,no,0.45,2.11,Low,2011
CM-2011-6790,12-08-2022,03-07-2011,2011-03-07,3/14/2011,2011-03-14,Standard Class,Bart Watters,Corporate,Centre,Cameroon,Africa,Africa,OFF-SME-10000880,Office Supplies,Storage,"Smead Box, Blue",11,1,0,no,0,1.44,Low,2011
CA-2011-156587,12-08-2022,03-07-2011,2011-03-07,03-08-2011,2011-03-08,First Class,Aaron Bergman,Consumer,Washington,United States,US,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42Hx23 3/4""W Media Storage Unit""",243,3,0,no,4.8588,1.28,High,2011
MX-2011-134684,12-08-2022,03-07-2011,2011-03-07,03-11-2011,2011-03-11,Standard Class,Paul Gonzalez,Consumer,Guatemala,Guatemala,LATAM,Central,OFF-EN-10003472,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",16,2,0,no,2.04,1.05,Medium,2011
CA-2011-104563,12-08-2022,03-07-2011,2011-03-07,03-12-2011,2011-03-12,Standard Class,Craig Molinari,Corporate,Washington,United States,US,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,21,5,0,no,9.499,0.52,Medium,2011
MX-2011-152681,12-08-2022,03-08-2011,2011-03-08,3/13/2011,2011-03-13,Standard Class,Greg Tran,Consumer,San Salvador,El Salvador,LATAM,Central,FUR-CH-10000932,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Red",2855,9,0,no,1313.28,145.5,Medium,2011
IN-2011-33855,12-08-2022,03-08-2011,2011-03-08,03-12-2011,2011-03-12,Second Class,Jim Radford,Consumer,Victoria,Australia,APAC,Oceania,TEC-PH-10003546,Technology,Phones,"Apple Signal Booster, with Caller ID",861,7,0.1,yes,143.325,142.19,Medium,2011
IN-2011-30306,12-08-2022,03-08-2011,2011-03-08,3/13/2011,2011-03-13,Standard Class,Steve Carroll,Home Office,Phnom Penh,Cambodia,APAC,Southeast Asia,FUR-TA-10001786,Furniture,Tables,"Chromcraft Computer Table, with Bottom Storage",1330,3,0,no,292.59,78.66,Medium,2011
MX-2011-152681,12-08-2022,03-08-2011,2011-03-08,3/13/2011,2011-03-13,Standard Class,Greg Tran,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-AP-10001548,Office Supplies,Appliances,"Hoover Toaster, Silver",619,11,0,no,284.46,49.07,Medium,2011
IN-2011-67028,12-08-2022,03-08-2011,2011-03-08,03-12-2011,2011-03-12,Standard Class,David Kendrick,Corporate,National Capital,Philippines,APAC,Southeast Asia,TEC-PH-10000365,Technology,Phones,"Cisco Office Telephone, with Caller ID",543,9,0.25,yes,-7.425,40.48,Medium,2011
IN-2011-30306,12-08-2022,03-08-2011,2011-03-08,3/13/2011,2011-03-13,Standard Class,Steve Carroll,Home Office,Phnom Penh,Cambodia,APAC,Southeast Asia,TEC-CO-10003506,Technology,Copiers,"HP Fax Machine, Laser",900,3,0,no,296.91,34.24,Medium,2011
NI-2011-4070,12-08-2022,03-08-2011,2011-03-08,3/14/2011,2011-03-14,Standard Class,Georgia Rosenberg,Corporate,Lagos,Nigeria,Africa,Africa,TEC-CAN-10000932,Technology,Copiers,"Canon Fax Machine, Color",384,4,0.7,yes,-575.724,29.68,Medium,2011
IN-2011-67028,12-08-2022,03-08-2011,2011-03-08,03-12-2011,2011-03-12,Standard Class,David Kendrick,Corporate,National Capital,Philippines,APAC,Southeast Asia,TEC-PH-10003713,Technology,Phones,"Nokia Smart Phone, Cordless",954,2,0.25,yes,38.145,20.84,Medium,2011
MX-2011-145135,12-08-2022,03-08-2011,2011-03-08,03-08-2011,2011-03-08,Same Day,Corey Roper,Home Office,Panama,Panama,LATAM,Central,TEC-CO-10004981,Technology,Copiers,"Sharp Personal Copier, Laser",144,3,0.402,yes,9.12,16.2,High,2011
IN-2011-33855,12-08-2022,03-08-2011,2011-03-08,03-12-2011,2011-03-12,Second Class,Jim Radford,Consumer,Victoria,Australia,APAC,Oceania,TEC-PH-10001002,Technology,Phones,"Apple Signal Booster, Full Size",124,1,0.1,yes,39.996,10.9,Medium,2011
IN-2011-33855,12-08-2022,03-08-2011,2011-03-08,03-12-2011,2011-03-12,Second Class,Jim Radford,Consumer,Victoria,Australia,APAC,Oceania,TEC-AC-10003640,Technology,Accessories,"SanDisk Mouse, Programmable",143,4,0.1,yes,-12.804,9.83,Medium,2011
NI-2011-4070,12-08-2022,03-08-2011,2011-03-08,3/14/2011,2011-03-14,Standard Class,Georgia Rosenberg,Corporate,Lagos,Nigeria,Africa,Africa,TEC-KON-10002194,Technology,Machines,"Konica Printer, White",80,1,0.7,yes,-106.515,9.76,Medium,2011
ES-2011-2535754,12-08-2022,03-08-2011,2011-03-08,3/13/2011,2011-03-13,Standard Class,Luke Weiss,Consumer,Baden-Wrttemberg,Germany,EU,Central,OFF-FA-10000670,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",117,7,0,no,15.12,9.69,Medium,2011
IN-2011-33855,12-08-2022,03-08-2011,2011-03-08,03-12-2011,2011-03-12,Second Class,Jim Radford,Consumer,Victoria,Australia,APAC,Oceania,TEC-MA-10002039,Technology,Machines,"Panasonic Calculator, Wireless",317,7,0.1,yes,13.944,9.56,Medium,2011
GG-2011-3530,12-08-2022,03-08-2011,2011-03-08,3/14/2011,2011-03-14,Standard Class,Jeremy Farry,Consumer,Tbilisi,Georgia,EMEA,EMEA,FUR-RUB-10002507,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black",101,4,0,no,31.2,8.43,Medium,2011
PL-2011-7070,12-08-2022,03-08-2011,2011-03-08,3/13/2011,2011-03-13,Second Class,Joe Kamberova,Consumer,Masovia,Poland,EMEA,EMEA,TEC-BEL-10000681,Technology,Accessories,"Belkin Mouse, USB",41,1,0,no,6.12,7.1,High,2011
IN-2011-30306,12-08-2022,03-08-2011,2011-03-08,3/13/2011,2011-03-13,Standard Class,Steve Carroll,Home Office,Phnom Penh,Cambodia,APAC,Southeast Asia,OFF-SU-10001848,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",76,5,0,no,18.15,5.5,Medium,2011
CA-2011-8990,12-08-2022,03-08-2011,2011-03-08,03-12-2011,2011-03-12,Standard Class,Dennis Kane,Consumer,British Columbia,Canada,Canada,Canada,OFF-IBI-10004074,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",60,2,0,no,23.88,5,Medium,2011
US-2011-166002,12-08-2022,03-08-2011,2011-03-08,03-11-2011,2011-03-11,First Class,Maurice Satty,Consumer,Buenos Aires,Argentina,LATAM,South,OFF-FA-10002453,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",16,3,0.4,yes,-0.864,4.07,High,2011
IN-2011-30306,12-08-2022,03-08-2011,2011-03-08,3/13/2011,2011-03-13,Standard Class,Steve Carroll,Home Office,Phnom Penh,Cambodia,APAC,Southeast Asia,OFF-BI-10002708,Office Supplies,Binders,"Acco Binder, Clear",88,6,0,no,20.16,3.76,Medium,2011
ID-2011-14094,12-08-2022,03-08-2011,2011-03-08,03-10-2011,2011-03-10,Second Class,Kalyca Meade,Corporate,Jakarta,Indonesia,APAC,Southeast Asia,OFF-PA-10001835,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",72,4,0.47,yes,-63.7884,3.05,Medium,2011
NI-2011-4070,12-08-2022,03-08-2011,2011-03-08,3/14/2011,2011-03-14,Standard Class,Georgia Rosenberg,Corporate,Lagos,Nigeria,Africa,Africa,OFF-ACC-10002220,Office Supplies,Binders,"Acco Binding Machine, Economy",31,2,0.7,yes,-41.946,2.94,Medium,2011
GG-2011-3530,12-08-2022,03-08-2011,2011-03-08,3/14/2011,2011-03-14,Standard Class,Jeremy Farry,Consumer,Tbilisi,Georgia,EMEA,EMEA,OFF-STO-10001839,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",17,1,0,no,7.26,1.06,Medium,2011
SF-2011-1480,12-08-2022,03-09-2011,2011-03-09,03-12-2011,2011-03-12,First Class,Anna Gayman,Consumer,Gauteng,South Africa,Africa,Africa,OFF-SAN-10001634,Office Supplies,Art,"Sanford Canvas, Easy-Erase",51,1,0,no,6.6,17.69,High,2011
SF-2011-1480,12-08-2022,03-09-2011,2011-03-09,03-12-2011,2011-03-12,First Class,Anna Gayman,Consumer,Gauteng,South Africa,Africa,Africa,OFF-WIL-10000164,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",50,1,0,no,0.99,14.53,High,2011
ID-2011-68631,12-08-2022,03-09-2011,2011-03-09,3/13/2011,2011-03-13,Standard Class,Saphhira Shifley,Corporate,New South Wales,Australia,APAC,Oceania,FUR-FU-10003658,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",103,6,0.1,yes,-1.314,9.12,High,2011
ES-2011-3832823,12-08-2022,03-09-2011,2011-03-09,03-12-2011,2011-03-12,First Class,Janet Lee,Consumer,Madrid,Spain,EU,South,OFF-EN-10004667,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50",94,2,0,no,20.64,7.7,Medium,2011
SF-2011-1480,12-08-2022,03-09-2011,2011-03-09,03-12-2011,2011-03-12,First Class,Anna Gayman,Consumer,Gauteng,South Africa,Africa,Africa,OFF-NOV-10000512,Office Supplies,Labels,"Novimex Color Coded Labels, Adjustable",41,4,0,no,19.32,5.88,High,2011
ES-2011-3832823,12-08-2022,03-09-2011,2011-03-09,03-12-2011,2011-03-12,First Class,Janet Lee,Consumer,Madrid,Spain,EU,South,OFF-AR-10001110,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",97,3,0,no,36.63,5.83,Medium,2011
ES-2011-3832823,12-08-2022,03-09-2011,2011-03-09,03-12-2011,2011-03-12,First Class,Janet Lee,Consumer,Madrid,Spain,EU,South,TEC-CO-10003525,Technology,Copiers,"Sharp Ink, Color",126,1,0,no,59.13,4.1,Medium,2011
SF-2011-1480,12-08-2022,03-09-2011,2011-03-09,03-12-2011,2011-03-12,First Class,Anna Gayman,Consumer,Gauteng,South Africa,Africa,Africa,OFF-BIN-10003089,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",17,1,0,no,6.06,2.83,High,2011
SF-2011-1480,12-08-2022,03-09-2011,2011-03-09,03-12-2011,2011-03-12,First Class,Anna Gayman,Consumer,Gauteng,South Africa,Africa,Africa,OFF-NOV-10004680,Office Supplies,Labels,"Novimex Shipping Labels, Laser Printer Compatible",11,1,0,no,4.83,2.64,High,2011
ES-2011-3832823,12-08-2022,03-09-2011,2011-03-09,03-12-2011,2011-03-12,First Class,Janet Lee,Consumer,Madrid,Spain,EU,South,OFF-ST-10001576,Office Supplies,Storage,"Tenex Folders, Blue",104,5,0.1,yes,26.64,0.8,Medium,2011
SF-2011-1480,12-08-2022,03-09-2011,2011-03-09,03-12-2011,2011-03-12,First Class,Anna Gayman,Consumer,Gauteng,South Africa,Africa,Africa,OFF-OIC-10004810,Office Supplies,Fasteners,"OIC Paper Clips, Metal",29,2,0,no,7.56,0.5,High,2011
IN-2011-25084,12-08-2022,03-10-2011,2011-03-10,03-12-2011,2011-03-12,First Class,Bryan Mills,Consumer,Jiangsu,China,APAC,North Asia,TEC-CO-10003354,Technology,Copiers,"Brother Fax Machine, Laser",1274,4,0,no,382.2,248.59,Critical,2011
ES-2011-2711513,12-08-2022,03-10-2011,2011-03-10,03-10-2011,2011-03-10,Same Day,Tonja Turnell,Home Office,Baden-Wrttemberg,Germany,EU,Central,TEC-PH-10000309,Technology,Phones,"Motorola Audio Dock, with Caller ID",520,3,0,no,202.77,89.92,Medium,2011
US-2011-140116,12-08-2022,03-10-2011,2011-03-10,3/17/2011,2011-03-17,Standard Class,Kean Thornton,Consumer,Colorado,United States,US,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636,3,0.2,yes,-15.9102,80.79,Low,2011
IN-2011-60357,12-08-2022,03-10-2011,2011-03-10,3/16/2011,2011-03-16,Standard Class,Joy Smith,Consumer,Henan,China,APAC,North Asia,FUR-CH-10004009,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",1097,8,0,no,252.24,56.33,Medium,2011
US-2011-140116,12-08-2022,03-10-2011,2011-03-10,3/17/2011,2011-03-17,Standard Class,Kean Thornton,Consumer,Colorado,United States,US,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83,4,0.2,yes,9.3564,15.56,Low,2011
MX-2011-133956,12-08-2022,03-10-2011,2011-03-10,3/14/2011,2011-03-14,Standard Class,Katherine Ducich,Consumer,Rio Grande do Sul,Brazil,LATAM,South,FUR-CH-10001044,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Adjustable",201,3,0,no,7.98,13.13,Medium,2011
